revenue|sales|city
1574055|1|Cambridge
1574066|3|Cambridge
676504|3|Oxford
227724|3|London
1574084|3|Cambridge
1125309|3|Durham
1574097|3|Cambridge
227745|2|London
676543|4|Oxford
1125331|4|Durham
1125360|2|Durham
676582|4|Oxford
676593|2|Oxford
1125383|2|Durham
1574177|2|Cambridge
1125396|3|Durham
1574182|1|Cambridge
1574183|2|Cambridge
227864|2|London
1125441|2|Durham
676655|3|Oxford
1125445|3|Durham
1125458|3|Durham
676678|3|Oxford
676703|3|Oxford
227925|3|London
676712|3|Oxford
1125499|3|Durham
1125506|1|Durham
227937|3|London
227940|3|London
1125524|3|Durham
1574326|2|Cambridge
227972|4|London
1125549|3|Durham
1574336|2|Cambridge
228005|3|London
228024|3|London
1125596|2|Durham
1125603|3|Durham
1574394|3|Cambridge
1125617|2|Durham
1125623|2|Durham
228072|3|London
676860|1|Oxford
676881|4|Oxford
1125668|2|Durham
676915|3|Oxford
676920|3|Oxford
1574511|2|Cambridge
228177|4|London
228185|4|London
1574567|2|Cambridge
228239|3|London
228253|3|London
228285|3|London
1574644|2|Cambridge
228288|3|London
1125873|3|Durham
228301|1|London
1574676|2|Cambridge
1574678|3|Cambridge
1125907|3|Durham
228335|4|London
228346|4|London
1574710|3|Cambridge
1574712|1|Cambridge
1574715|3|Cambridge
1125976|3|Durham
677192|3|Oxford
677193|1|Oxford
1125989|2|Durham
1125992|3|Durham
228433|2|London
1126005|1|Durham
1126015|2|Durham
1574802|1|Cambridge
1126024|4|Durham
1126035|3|Durham
1126042|3|Durham
1574832|2|Cambridge
228483|4|London
1126104|3|Durham
228549|3|London
228559|3|London
1126134|3|Durham
677362|2|Oxford
1574936|3|Cambridge
228579|2|London
1126153|2|Durham
1574965|3|Cambridge
1574969|4|Cambridge
228613|2|London
677408|3|Oxford
228642|2|London
677443|4|Oxford
1126265|2|Durham
677481|3|Oxford
1126269|3|Durham
1126278|3|Durham
228713|3|London
1126298|3|Durham
1126309|2|Durham
677532|3|Oxford
1575108|4|Cambridge
1575115|3|Cambridge
1126330|1|Durham
677557|3|Oxford
1126346|3|Durham
1575142|4|Cambridge
677581|4|Oxford
1575164|1|Cambridge
1126381|3|Durham
1126384|3|Durham
1575183|3|Cambridge
1126401|3|Durham
228830|4|London
228834|3|London
1126411|4|Durham
1575199|3|Cambridge
228849|2|London
1575227|2|Cambridge
1575236|2|Cambridge
228931|2|London
1575323|2|Cambridge
1126547|2|Durham
228979|3|London
677767|4|Oxford
228981|3|London
1126562|3|Durham
1126565|4|Durham
1126584|3|Durham
1126613|2|Durham
1575403|3|Cambridge
1575404|1|Cambridge
229060|4|London
1575421|3|Cambridge
1126637|2|Durham
677863|2|Oxford
229084|2|London
229085|3|London
1575445|3|Cambridge
1126667|1|Durham
1575454|2|Cambridge
1126677|2|Durham
677893|3|Oxford
1126709|3|Durham
229147|3|London
677939|3|Oxford
1575515|4|Cambridge
677946|4|Oxford
1575519|2|Cambridge
229161|3|London
1126740|2|Durham
229205|3|London
229209|2|London
677997|3|Oxford
1575570|2|Cambridge
1575571|2|Cambridge
229219|3|London
678007|2|Oxford
1126823|3|Durham
229253|3|London
1575612|2|Cambridge
229274|4|London
229276|4|London
1575635|1|Cambridge
1575638|3|Cambridge
229280|2|London
678068|3|Oxford
678074|3|Oxford
1126869|2|Durham
1575662|3|Cambridge
678099|3|Oxford
678112|3|Oxford
1575685|3|Cambridge
1126900|2|Durham
229335|1|London
1575716|3|Cambridge
1126935|3|Durham
678166|3|Oxford
229386|4|London
229420|3|London
1575783|3|Cambridge
1575788|2|Cambridge
1127004|3|Durham
229438|2|London
1127011|2|Durham
229444|3|London
229445|3|London
1127020|4|Durham
1127053|3|Durham
678276|3|Oxford
229500|3|London
1127097|4|Durham
1127099|4|Durham
1575899|3|Cambridge
1575913|4|Cambridge
1575924|4|Cambridge
678358|3|Oxford
678360|3|Oxford
229579|3|London
229597|3|London
1127195|4|Durham
229634|3|London
1127225|3|Durham
1576012|3|Cambridge
678442|2|Oxford
1576017|4|Cambridge
1576042|1|Cambridge
229689|3|London
1127266|4|Durham
678484|3|Oxford
678494|3|Oxford
1576089|2|Cambridge
1127307|3|Durham
229738|3|London
229748|3|London
1576116|3|Cambridge
229760|3|London
1127342|3|Durham
1576129|3|Cambridge
1576149|3|Cambridge
678592|3|Oxford
678595|1|Oxford
229820|3|London
229827|1|London
678623|4|Oxford
229856|3|London
1576220|4|Cambridge
1576223|2|Cambridge
1576226|3|Cambridge
229871|2|London
1127449|3|Durham
1127451|3|Durham
678667|3|Oxford
1576280|4|Cambridge
1576290|3|Cambridge
1576294|2|Cambridge
1576297|1|Cambridge
1576301|4|Cambridge
678729|3|Oxford
229954|2|London
229955|3|London
678745|3|Oxford
1127533|3|Durham
1576320|3|Cambridge
1576323|2|Cambridge
678753|2|Oxford
678755|3|Oxford
229982|3|London
1576355|3|Cambridge
1127573|2|Durham
230007|4|London
1127581|4|Durham
678801|4|Oxford
678810|2|Oxford
1127601|4|Durham
230051|2|London
1576413|4|Cambridge
678844|3|Oxford
1127636|4|Durham
230066|3|London
1576443|3|Cambridge
678884|4|Oxford
230114|2|London
1576482|3|Cambridge
678961|4|Oxford
1127753|3|Durham
230188|1|London
1127764|3|Durham
678987|2|Oxford
230201|3|London
1576584|4|Cambridge
1576587|3|Cambridge
1576594|3|Cambridge
1576598|4|Cambridge
679050|4|Oxford
1576624|3|Cambridge
679059|3|Oxford
1127898|3|Durham
230329|4|London
1576707|3|Cambridge
230357|3|London
679148|3|Oxford
1127938|3|Durham
679159|2|Oxford
1127947|3|Durham
230387|3|London
230393|2|London
679218|1|Oxford
1576826|3|Cambridge
1576860|3|Cambridge
230517|3|London
1576920|3|Cambridge
1128134|4|Durham
1128145|3|Durham
1576947|4|Cambridge
679396|4|Oxford
1128201|2|Durham
230639|4|London
230651|2|London
230661|1|London
679447|3|Oxford
1128233|3|Durham
1577019|4|Cambridge
679479|4|Oxford
230694|3|London
1128278|3|Durham
679502|3|Oxford
1577075|4|Cambridge
230722|2|London
1128296|3|Durham
1577086|4|Cambridge
230729|4|London
1128315|1|Durham
1128339|3|Durham
230775|1|London
679575|3|Oxford
230807|2|London
1577175|3|Cambridge
230821|2|London
1577201|3|Cambridge
1128423|4|Durham
230860|4|London
1577231|2|Cambridge
230879|4|London
1128474|3|Durham
679701|2|Oxford
1577291|3|Cambridge
1577320|3|Cambridge
1128551|1|Durham
1577373|3|Cambridge
679813|1|Oxford
1577408|2|Cambridge
231057|3|London
1128660|2|Durham
679878|3|Oxford
231100|3|London
1128681|3|Durham
1577497|3|Cambridge
231144|2|London
1577533|3|Cambridge
1128756|3|Durham
679979|1|Oxford
231198|2|London
231224|2|London
231228|3|London
1577616|4|Cambridge
680052|2|Oxford
680055|2|Oxford
1577654|1|Cambridge
231336|3|London
1128914|3|Durham
1577714|4|Cambridge
680158|1|Oxford
1128988|3|Durham
1577787|2|Cambridge
680226|1|Oxford
1577809|3|Cambridge
1129033|2|Durham
1577827|3|Cambridge
1129051|1|Durham
680268|3|Oxford
231492|3|London
1577872|4|Cambridge
1129087|2|Durham
1577883|3|Cambridge
1129098|3|Durham
1129101|4|Durham
680319|3|Oxford
1577897|4|Cambridge
680331|3|Oxford
1577909|3|Cambridge
231567|3|London
1129147|3|Durham
1577935|4|Cambridge
680366|3|Oxford
231581|1|London
680369|3|Oxford
231596|3|London
1129175|4|Durham
1129188|3|Durham
1577983|3|Cambridge
1129213|3|Durham
680456|3|Oxford
1578057|3|Cambridge
231716|3|London
1578097|2|Cambridge
1129318|3|Durham
680547|3|Oxford
1578134|4|Cambridge
680575|1|Oxford
231794|3|London
1129378|3|Durham
680601|3|Oxford
1129420|2|Durham
1129422|4|Durham
1578222|3|Cambridge
680653|3|Oxford
680662|4|Oxford
1129460|3|Durham
680690|3|Oxford
231909|3|London
680700|3|Oxford
1578275|3|Cambridge
1578277|1|Cambridge
1129495|3|Durham
231940|3|London
680726|3|Oxford
680735|3|Oxford
680775|4|Oxford
1129580|3|Durham
1578368|3|Cambridge
1129587|4|Durham
1129588|3|Durham
232033|3|London
680826|4|Oxford
1129614|4|Durham
1129616|1|Durham
232044|3|London
680843|2|Oxford
232062|2|London
1129646|4|Durham
232085|3|London
1578449|2|Cambridge
1129669|2|Durham
1578469|3|Cambridge
232156|3|London
1578521|1|Cambridge
1129766|4|Durham
1129796|3|Durham
681013|4|Oxford
232234|1|London
681041|3|Oxford
1129853|3|Durham
1129875|1|Durham
1129887|4|Durham
232325|4|London
1129918|3|Durham
1129923|3|Durham
232351|4|London
681146|3|Oxford
1129932|3|Durham
1129940|2|Durham
1578728|3|Cambridge
1578731|4|Cambridge
681162|2|Oxford
681168|3|Oxford
1129966|3|Durham
681194|3|Oxford
1129985|3|Durham
1130033|1|Durham
232483|3|London
1130073|3|Durham
232501|4|London
681293|3|Oxford
1578867|1|Cambridge
1578871|1|Cambridge
232514|3|London
1578876|3|Cambridge
232552|4|London
681346|2|Oxford
1130138|3|Durham
232584|3|London
1130156|3|Durham
1130160|2|Durham
1578968|3|Cambridge
1130184|4|Durham
232616|3|London
1130192|3|Durham
232621|3|London
1130222|4|Durham
1130228|2|Durham
1579021|3|Cambridge
232679|3|London
681471|4|Oxford
681506|1|Oxford
232722|3|London
1130298|3|Durham
1130300|2|Durham
681521|2|Oxford
681524|3|Oxford
1579135|3|Cambridge
1579144|3|Cambridge
1130363|1|Durham
1130382|3|Durham
232815|4|London
1130403|1|Durham
1130456|4|Durham
681676|4|Oxford
1579258|3|Cambridge
1130492|1|Durham
1579296|3|Cambridge
1579300|2|Cambridge
1130525|1|Durham
1130527|2|Durham
232960|3|London
232969|3|London
1579343|3|Cambridge
681777|3|Oxford
1130586|4|Durham
1579372|3|Cambridge
233018|3|London
1579381|1|Cambridge
681819|3|Oxford
681838|4|Oxford
1579417|2|Cambridge
1130636|3|Durham
1579424|3|Cambridge
1130649|3|Durham
233099|3|London
1579480|3|Cambridge
1130695|4|Durham
681912|2|Oxford
681924|3|Oxford
681958|3|Oxford
1130763|3|Durham
233205|2|London
681992|3|Oxford
682009|2|Oxford
682033|2|Oxford
682042|4|Oxford
1579617|3|Cambridge
682076|3|Oxford
682085|3|Oxford
1130872|3|Durham
1579662|4|Cambridge
682090|4|Oxford
1130876|4|Durham
233305|3|London
1130887|2|Durham
1130890|3|Durham
1130913|2|Durham
233342|4|London
233370|1|London
1130964|3|Durham
682193|3|Oxford
233433|2|London
1131009|3|Durham
1131010|4|Durham
682233|4|Oxford
233449|3|London
1579819|4|Cambridge
682249|3|Oxford
1131039|2|Durham
1579834|3|Cambridge
682264|2|Oxford
682270|2|Oxford
1131068|3|Durham
1131069|4|Durham
233518|4|London
1131096|4|Durham
1131098|4|Durham
233536|1|London
1579912|3|Cambridge
1579923|1|Cambridge
233565|3|London
233568|3|London
233578|3|London
233581|3|London
1131154|2|Durham
682414|3|Oxford
233641|2|London
233669|3|London
1131278|2|Durham
1580071|2|Cambridge
233726|3|London
682513|3|Oxford
233738|3|London
682536|4|Oxford
1131324|3|Durham
1580112|2|Cambridge
1131328|3|Durham
1580116|4|Cambridge
1580127|2|Cambridge
1580131|2|Cambridge
1131378|3|Durham
682611|1|Oxford
233853|2|London
1131430|3|Durham
682669|2|Oxford
1131473|4|Durham
1580319|1|Cambridge
1131541|3|Durham
1131551|3|Durham
1131555|3|Durham
1131558|3|Durham
682779|1|Oxford
233999|4|London
682837|3|Oxford
682842|3|Oxford
682849|2|Oxford
682859|3|Oxford
1580457|2|Cambridge
682924|4|Oxford
234147|4|London
1580515|3|Cambridge
1131742|1|Durham
1131746|4|Durham
682963|2|Oxford
234189|2|London
234192|2|London
682980|2|Oxford
682992|3|Oxford
682996|3|Oxford
682998|3|Oxford
683013|2|Oxford
1580586|3|Cambridge
1131810|3|Durham
1580609|1|Cambridge
1580640|4|Cambridge
1131862|2|Durham
1580648|4|Cambridge
1131866|2|Durham
1131872|2|Durham
234309|3|London
234323|3|London
683109|3|Oxford
683110|2|Oxford
683134|4|Oxford
1580710|4|Cambridge
234378|4|London
683174|3|Oxford
1580762|3|Cambridge
234426|4|London
1580792|3|Cambridge
1132018|3|Durham
234449|3|London
1132090|3|Durham
1132092|2|Durham
683321|3|Oxford
1132109|1|Durham
1132133|1|Durham
683357|3|Oxford
1132162|3|Durham
683398|3|Oxford
683400|3|Oxford
1132230|4|Durham
234663|3|London
234664|2|London
683459|3|Oxford
1132250|3|Durham
234681|4|London
1581054|3|Cambridge
683483|3|Oxford
683487|3|Oxford
1132300|3|Durham
234736|2|London
1581098|4|Cambridge
683529|3|Oxford
1581102|2|Cambridge
1132322|4|Durham
683538|4|Oxford
1132329|1|Durham
683543|3|Oxford
1132346|4|Durham
1581138|3|Cambridge
1581153|2|Cambridge
1132373|1|Durham
1581171|3|Cambridge
1581179|3|Cambridge
234825|2|London
1132403|1|Durham
234838|3|London
683642|3|Oxford
683666|3|Oxford
1132464|3|Durham
1132467|4|Durham
234902|3|London
234909|4|London
1132506|4|Durham
234954|2|London
234965|3|London
683753|3|Oxford
234973|3|London
683772|3|Oxford
683803|4|Oxford
683809|3|Oxford
1132596|4|Durham
235028|2|London
683821|2|Oxford
1132608|3|Durham
1132610|2|Durham
235053|3|London
683871|3|Oxford
235097|4|London
1581466|3|Cambridge
1132686|2|Durham
1581475|3|Cambridge
1581487|3|Cambridge
683921|2|Oxford
1581498|2|Cambridge
683931|1|Oxford
235150|3|London
1132736|4|Durham
1132737|3|Durham
235173|3|London
235176|3|London
235180|3|London
1581552|3|Cambridge
1132787|3|Durham
1581577|3|Cambridge
1581579|2|Cambridge
1132817|1|Durham
235253|1|London
684039|3|Oxford
1581622|3|Cambridge
235268|2|London
1581659|4|Cambridge
1132874|2|Durham
1581680|4|Cambridge
684109|3|Oxford
684112|1|Oxford
684132|2|Oxford
1581723|4|Cambridge
235373|3|London
235383|3|London
1581754|3|Cambridge
684186|3|Oxford
235405|3|London
1132980|4|Durham
684195|4|Oxford
1132987|3|Durham
235434|2|London
1581795|1|Cambridge
1133029|4|Durham
684253|4|Oxford
1581866|3|Cambridge
1581875|2|Cambridge
1133093|4|Durham
684315|4|Oxford
684318|2|Oxford
1581903|3|Cambridge
1581909|3|Cambridge
1133136|2|Durham
1581927|3|Cambridge
1581929|3|Cambridge
1133144|4|Durham
684371|1|Oxford
684374|3|Oxford
1133177|3|Durham
235606|4|London
1133198|3|Durham
684414|4|Oxford
684416|3|Oxford
684418|3|Oxford
1581996|3|Cambridge
684425|1|Oxford
1133220|2|Durham
684441|3|Oxford
684468|3|Oxford
1133255|3|Durham
1582046|3|Cambridge
1133267|2|Durham
1582087|3|Cambridge
684523|1|Oxford
235746|4|London
235757|3|London
1133354|3|Durham
235783|4|London
1133357|3|Durham
1133363|3|Durham
235817|1|London
684618|3|Oxford
1133421|3|Durham
1582210|4|Cambridge
1133428|4|Durham
1582228|2|Cambridge
1133451|2|Durham
1133458|3|Durham
235899|1|London
235903|3|London
684697|3|Oxford
1582302|2|Cambridge
684734|1|Oxford
1133525|3|Durham
1133527|2|Durham
684747|4|Oxford
684751|2|Oxford
235970|3|London
684762|3|Oxford
235979|3|London
684770|2|Oxford
684787|2|Oxford
684789|3|Oxford
1582396|3|Cambridge
684829|1|Oxford
236047|4|London
684837|3|Oxford
1582428|1|Cambridge
684867|4|Oxford
1582440|3|Cambridge
1582462|4|Cambridge
1133734|4|Durham
1133742|2|Durham
1133744|2|Durham
684970|3|Oxford
1133757|3|Durham
236198|3|London
684984|1|Oxford
1133774|1|Durham
1133777|3|Durham
1133778|4|Durham
1133805|1|Durham
685027|3|Oxford
1582606|3|Cambridge
685035|3|Oxford
1582607|3|Cambridge
1133840|2|Durham
685084|3|Oxford
685085|4|Oxford
1582659|2|Cambridge
1582677|3|Cambridge
685125|2|Oxford
236368|3|London
1582740|3|Cambridge
1133973|4|Durham
1133977|4|Durham
685196|3|Oxford
1582775|1|Cambridge
685239|3|Oxford
1134030|3|Durham
1582858|4|Cambridge
1582860|3|Cambridge
685292|3|Oxford
685313|3|Oxford
685314|2|Oxford
685324|3|Oxford
1134161|4|Durham
1582952|4|Cambridge
685400|3|Oxford
685418|3|Oxford
1134245|4|Durham
685470|3|Oxford
1583057|3|Cambridge
685494|4|Oxford
1583068|3|Cambridge
1134302|3|Durham
685541|3|Oxford
1583114|1|Cambridge
685552|2|Oxford
236799|3|London
236830|4|London
1583206|3|Cambridge
1134431|3|Durham
685647|3|Oxford
1134444|3|Durham
685662|4|Oxford
1583240|4|Cambridge
1134464|1|Durham
236896|2|London
1583288|3|Cambridge
1583294|3|Cambridge
685734|3|Oxford
1134520|3|Durham
685741|1|Oxford
1134553|3|Durham
236991|3|London
685806|3|Oxford
1134610|2|Durham
685830|3|Oxford
1583416|2|Cambridge
237068|3|London
237085|3|London
237088|3|London
1134669|3|Durham
237098|4|London
1134690|4|Durham
237122|2|London
1134703|3|Durham
1134713|1|Durham
1583504|2|Cambridge
1583511|2|Cambridge
685942|1|Oxford
237172|3|London
1583554|1|Cambridge
685994|1|Oxford
1134786|3|Durham
237220|3|London
686041|3|Oxford
1583615|3|Cambridge
686047|3|Oxford
1583636|3|Cambridge
237281|2|London
686068|3|Oxford
686072|3|Oxford
237293|1|London
686083|3|Oxford
237298|3|London
1134874|3|Durham
1583669|4|Cambridge
237329|4|London
1583710|3|Cambridge
237354|3|London
237386|2|London
686179|3|Oxford
1583754|3|Cambridge
1583761|3|Cambridge
1583772|1|Cambridge
1134986|2|Durham
1583777|3|Cambridge
1135017|3|Durham
237447|4|London
1135019|2|Durham
1583810|4|Cambridge
686255|4|Oxford
686269|3|Oxford
1583851|4|Cambridge
1135073|4|Durham
237505|3|London
237516|2|London
686304|3|Oxford
1135094|3|Durham
1135096|3|Durham
1583882|1|Cambridge
686319|3|Oxford
237544|3|London
237553|3|London
1583913|3|Cambridge
686344|2|Oxford
237576|3|London
237608|3|London
1583981|1|Cambridge
1583988|3|Cambridge
1135202|1|Durham
686426|3|Oxford
686441|3|Oxford
686447|4|Oxford
686449|2|Oxford
1584026|3|Cambridge
1584029|3|Cambridge
237681|2|London
1135267|1|Durham
237696|1|London
1584073|1|Cambridge
1135292|3|Durham
686520|3|Oxford
1135323|3|Durham
686542|2|Oxford
1584114|2|Cambridge
1584118|2|Cambridge
237770|3|London
1584141|2|Cambridge
686582|3|Oxford
1584170|2|Cambridge
237825|3|London
1584185|4|Cambridge
237828|3|London
1135411|3|Durham
686629|1|Oxford
1135438|3|Durham
686652|2|Oxford
1584229|4|Cambridge
686658|2|Oxford
686703|3|Oxford
686706|4|Oxford
237923|1|London
686710|3|Oxford
1135501|2|Durham
237941|3|London
1584324|2|Cambridge
238005|2|London
1135580|4|Durham
1584379|3|Cambridge
686810|3|Oxford
1135598|4|Durham
1135613|1|Durham
1135637|1|Durham
1584424|3|Cambridge
1584436|3|Cambridge
1135662|3|Durham
1584449|3|Cambridge
1584471|4|Cambridge
1584491|3|Cambridge
1584516|2|Cambridge
1135775|4|Durham
1584566|2|Cambridge
238212|3|London
238220|2|London
687009|4|Oxford
1584584|2|Cambridge
687029|3|Oxford
687048|3|Oxford
1135834|2|Durham
1135877|4|Durham
1584663|4|Cambridge
1584672|3|Cambridge
1584700|2|Cambridge
1135917|4|Durham
1584713|3|Cambridge
238356|3|London
1584716|4|Cambridge
1135941|3|Durham
1584739|2|Cambridge
1135990|3|Durham
687208|2|Oxford
1136004|3|Durham
687229|4|Oxford
238490|2|London
238499|3|London
687290|2|Oxford
1136076|4|Durham
1136079|2|Durham
238508|3|London
1584872|3|Cambridge
687309|1|Oxford
238530|2|London
687319|3|Oxford
1584897|4|Cambridge
1136112|3|Durham
687329|4|Oxford
1584929|3|Cambridge
687362|2|Oxford
1584941|4|Cambridge
1584979|3|Cambridge
238640|3|London
687458|3|Oxford
1136244|3|Durham
238688|2|London
238691|4|London
238698|3|London
687486|1|Oxford
687489|2|Oxford
1136283|3|Durham
1136287|3|Durham
1585091|3|Cambridge
238735|3|London
1136311|3|Durham
1136337|4|Durham
1136356|2|Durham
1585159|3|Cambridge
687587|1|Oxford
238801|3|London
1585162|1|Cambridge
687595|3|Oxford
687611|3|Oxford
687615|2|Oxford
687619|4|Oxford
238837|3|London
238840|2|London
687628|4|Oxford
1136416|4|Durham
238846|4|London
687640|3|Oxford
238863|3|London
687651|1|Oxford
1585241|2|Cambridge
1585242|3|Cambridge
238908|2|London
1585275|3|Cambridge
1585295|3|Cambridge
687728|3|Oxford
1136525|3|Durham
1585319|2|Cambridge
687749|2|Oxford
238963|3|London
687751|3|Oxford
238970|2|London
687761|2|Oxford
1585348|3|Cambridge
1585356|3|Cambridge
239005|3|London
239009|3|London
687803|3|Oxford
1585381|3|Cambridge
1136597|3|Durham
1585385|3|Cambridge
239039|4|London
687828|2|Oxford
1585431|3|Cambridge
1585438|3|Cambridge
1136652|3|Durham
1585442|3|Cambridge
239088|3|London
687904|3|Oxford
239127|2|London
1136700|3|Durham
687917|3|Oxford
239146|2|London
239160|3|London
1136762|3|Durham
687993|3|Oxford
687999|4|Oxford
1585588|2|Cambridge
1585601|3|Cambridge
239314|3|London
239322|1|London
1585695|3|Cambridge
688143|4|Oxford
1136937|2|Durham
239370|4|London
1136945|2|Durham
239386|2|London
688175|2|Oxford
1585751|3|Cambridge
1136967|3|Durham
688182|3|Oxford
688195|2|Oxford
688198|4|Oxford
239423|3|London
239428|3|London
239441|3|London
1137014|3|Durham
688235|3|Oxford
688245|3|Oxford
688250|3|Oxford
688257|3|Oxford
239482|4|London
239487|2|London
239497|3|London
688293|2|Oxford
1585866|3|Cambridge
1585878|1|Cambridge
1585884|3|Cambridge
1585893|3|Cambridge
1137111|3|Durham
239558|2|London
688366|2|Oxford
1585948|2|Cambridge
688382|3|Oxford
239602|3|London
688389|3|Oxford
239617|4|London
1585977|3|Cambridge
239638|3|London
688435|2|Oxford
239673|2|London
239702|4|London
239729|1|London
1586110|2|Cambridge
688547|3|Oxford
1586121|1|Cambridge
1137337|2|Durham
1586139|3|Cambridge
1137362|4|Durham
1586169|3|Cambridge
1137385|2|Durham
688604|4|Oxford
1586181|2|Cambridge
239827|3|London
239833|3|London
1137405|3|Durham
1586199|3|Cambridge
688677|3|Oxford
688685|3|Oxford
1586273|2|Cambridge
1137492|4|Durham
1586289|1|Cambridge
239932|3|London
1586292|3|Cambridge
239935|2|London
1586315|3|Cambridge
688752|3|Oxford
688782|3|Oxford
240008|3|London
240049|2|London
1137658|3|Durham
240102|4|London
688910|2|Oxford
240131|3|London
1586493|3|Cambridge
1137722|3|Durham
688959|3|Oxford
688962|4|Oxford
1137748|2|Durham
240180|3|London
688972|3|Oxford
240194|2|London
